figure_id,case_name,cycle_size,example_index,seed,iteration,series_key,variable_name,tracked_kind,tracked_value,belief
figure_5a,consistent_no_tail,12,0,1200042,0,x1_route,x1,route,0,0.0
figure_5a,consistent_no_tail,12,0,1200042,1,x1_route,x1,route,0,0.0
figure_5a,consistent_no_tail,12,0,1200042,2,x1_route,x1,route,0,0.009999999999999995
figure_5a,consistent_no_tail,12,0,1200042,3,x1_route,x1,route,0,0.027999999999999983
figure_5a,consistent_no_tail,12,0,1200042,4,x1_route,x1,route,0,0.05229999999999997
figure_5a,consistent_no_tail,12,0,1200042,5,x1_route,x1,route,0,0.08149999999999996
figure_5a,consistent_no_tail,12,0,1200042,6,x1_route,x1,route,0,0.11448899999999995
figure_5a,consistent_no_tail,12,0,1200042,7,x1_route,x1,route,0,0.15042599999999995
figure_5a,consistent_no_tail,12,0,1200042,8,x1_route,x1,route,0,0.18871550999999992
figure_5a,consistent_no_tail,12,0,1200042,9,x1_route,x1,route,0,0.2289796389999999
figure_5a,consistent_no_tail,12,0,1200042,10,x1_route,x1,route,0,0.2710284399999999
figure_5a,consistent_no_tail,12,0,1200042,11,x1_route,x1,route,0,0.3148298436699999
figure_5a,consistent_no_tail,12,0,1200042,12,x1_route,x1,route,0,0.36048021441399986
figure_5a,consistent_no_tail,12,0,1200042,13,x1_route,x1,route,0,0.4081763060514999
figure_5a,consistent_no_tail,12,0,1200042,14,x1_route,x1,route,0,0.45818917693714983
figure_5a,consistent_no_tail,12,0,1200042,15,x1_route,x1,route,0,0.5108404424687208
figure_5a,consistent_no_tail,12,0,1200042,16,x1_route,x1,route,0,0.5664810929615595
figure_5a,consistent_no_tail,12,0,1200042,17,x1_route,x1,route,0,0.6254729832044797
figure_5a,consistent_no_tail,12,0,1200042,18,x1_route,x1,route,0,0.6881730031953341
figure_5a,consistent_no_tail,12,0,1200042,19,x1_route,x1,route,0,0.7549198643082355
figure_5a,consistent_no_tail,12,0,1200042,20,x1_route,x1,route,0,0.8260233784179641
figure_5a,consistent_no_tail,12,0,1200042,21,x1_route,x1,route,0,0.9017560664989712
figure_5a,consistent_no_tail,12,0,1200042,22,x1_route,x1,route,0,0.9823469053853656
figure_5a,consistent_no_tail,12,0,1200042,23,x1_route,x1,route,0,1.0679770044453496
figure_5a,consistent_no_tail,12,0,1200042,24,x1_route,x1,route,0,1.158776995866543
figure_5a,consistent_no_tail,12,0,1200042,25,x1_route,x1,route,0,1.2548259212916957
figure_5a,consistent_no_tail,12,0,1200042,26,x1_route,x1,route,0,1.3561514021437202
figure_5a,consistent_no_tail,12,0,1200042,27,x1_route,x1,route,0,1.462730889806786
figure_5a,consistent_no_tail,12,0,1200042,28,x1_route,x1,route,0,1.5744938037560634
figure_5a,consistent_no_tail,12,0,1200042,29,x1_route,x1,route,0,1.691324379801591
figure_5a,consistent_no_tail,12,0,1200042,30,x1_route,x1,route,0,1.813065066041383
figure_5a,consistent_no_tail,12,0,1200042,31,x1_route,x1,route,0,1.9395203202578726
figure_5a,consistent_no_tail,12,0,1200042,32,x1_route,x1,route,0,2.070460678818242
figure_5a,consistent_no_tail,12,0,1200042,33,x1_route,x1,route,0,2.2056269832407254
figure_5a,consistent_no_tail,12,0,1200042,34,x1_route,x1,route,0,2.3447346661475774
figure_5a,consistent_no_tail,12,0,1200042,35,x1_route,x1,route,0,2.487478013103781
figure_5a,consistent_no_tail,12,0,1200042,36,x1_route,x1,route,0,2.633534330669595
figure_5a,consistent_no_tail,12,0,1200042,37,x1_route,x1,route,0,2.7825679637625482
figure_5a,consistent_no_tail,12,0,1200042,38,x1_route,x1,route,0,2.9342341170653947
figure_5a,consistent_no_tail,12,0,1200042,39,x1_route,x1,route,0,3.088182445703895
figure_5a,consistent_no_tail,12,0,1200042,40,x1_route,x1,route,0,3.244060389755809
figure_5a,consistent_no_tail,12,0,1200042,41,x1_route,x1,route,0,3.4015162353676116
figure_5a,consistent_no_tail,12,0,1200042,42,x1_route,x1,route,0,3.560201892394004
figure_5a,consistent_no_tail,12,0,1200042,43,x1_route,x1,route,0,3.7197753845962347
figure_5a,consistent_no_tail,12,0,1200042,44,x1_route,x1,route,0,3.879903053606967
figure_5a,consistent_no_tail,12,0,1200042,45,x1_route,x1,route,0,4.040261482166009
figure_5a,consistent_no_tail,12,0,1200042,46,x1_route,x1,route,0,4.20053914562994
figure_5a,consistent_no_tail,12,0,1200042,47,x1_route,x1,route,0,4.360437803537627
figure_5a,consistent_no_tail,12,0,1200042,48,x1_route,x1,route,0,4.519673645149842
figure_5a,consistent_no_tail,12,0,1200042,49,x1_route,x1,route,0,4.677978204449603
figure_5a,consistent_no_tail,12,0,1200042,0,x2_route,x2,route,0,0.0
figure_5a,consistent_no_tail,12,0,1200042,1,x2_route,x2,route,0,0.0
figure_5a,consistent_no_tail,12,0,1200042,2,x2_route,x2,route,0,0.0
figure_5a,consistent_no_tail,12,0,1200042,3,x2_route,x2,route,0,0.0009999999999999994
figure_5a,consistent_no_tail,12,0,1200042,4,x2_route,x2,route,0,0.003999999999999997
figure_5a,consistent_no_tail,12,0,1200042,5,x2_route,x2,route,0,0.009949999999999992
figure_5a,consistent_no_tail,12,0,1200042,6,x2_route,x2,route,0,0.019715999999999987
figure_5a,consistent_no_tail,12,0,1200042,7,x2_route,x2,route,0,0.034058699999999976
figure_5a,consistent_no_tail,12,0,1200042,8,x2_route,x2,route,0,0.053622099999999964
figure_5a,consistent_no_tail,12,0,1200042,9,x2_route,x2,route,0,0.07892964999999995
figure_5a,consistent_no_tail,12,0,1200042,10,x2_route,x2,route,0,0.11038599999999993
figure_5a,consistent_no_tail,12,0,1200042,11,x2_route,x2,route,0,0.14828275152999992
figure_5a,consistent_no_tail,12,0,1200042,12,x2_route,x2,route,0,0.19280691787599985
figure_5a,consistent_no_tail,12,0,1200042,13,x2_route,x2,route,0,0.24405106315689984
figure_5a,consistent_no_tail,12,0,1200042,14,x2_route,x2,route,0,0.3020243143797998
figure_5a,consistent_no_tail,12,0,1200042,15,x2_route,x2,route,0,0.3666636293560758
figure_5a,consistent_no_tail,12,0,1200042,16,x2_route,x2,route,0,0.43784486070464634
figure_5a,consistent_no_tail,12,0,1200042,17,x2_route,x2,route,0,0.5153932858027415
figure_5a,consistent_no_tail,12,0,1200042,18,x2_route,x2,route,0,0.599093377983624
figure_5a,consistent_no_tail,12,0,1200042,19,x2_route,x2,route,0,0.6886976788036147
figure_5a,consistent_no_tail,12,0,1200042,20,x2_route,x2,route,0,0.783934697818724
figure_5a,consistent_no_tail,12,0,1200042,21,x2_route,x2,route,0,0.8845158177540489
figure_5a,consistent_no_tail,12,0,1200042,22,x2_route,x2,route,0,0.9901412216628829
figure_5a,consistent_no_tail,12,0,1200042,23,x2_route,x2,route,0,1.1005048868259413
figure_5a,consistent_no_tail,12,0,1200042,24,x2_route,x2,route,0,1.2152987096379808
figure_5a,consistent_no_tail,12,0,1200042,25,x2_route,x2,route,0,1.3342158382248896
figure_5a,consistent_no_tail,12,0,1200042,26,x2_route,x2,route,0,1.4569532964550724
figure_5a,consistent_no_tail,12,0,1200042,27,x2_route,x2,route,0,1.583213985571784
figure_5a,consistent_no_tail,12,0,1200042,28,x2_route,x2,route,0,1.7127081489065243
figure_5a,consistent_no_tail,12,0,1200042,29,x2_route,x2,route,0,1.8451543818983507
figure_5a,consistent_no_tail,12,0,1200042,30,x2_route,x2,route,0,1.9802802646520856
figure_5a,consistent_no_tail,12,0,1200042,31,x2_route,x2,route,0,2.1178226881020294
figure_5a,consistent_no_tail,12,0,1200042,32,x2_route,x2,route,0,2.257527937976346
figure_5a,consistent_no_tail,12,0,1200042,33,x2_route,x2,route,0,2.3991515935530776
figure_5a,consistent_no_tail,12,0,1200042,34,x2_route,x2,route,0,2.5424582909514464
figure_5a,consistent_no_tail,12,0,1200042,35,x2_route,x2,route,0,2.687221393631554
figure_5a,consistent_no_tail,12,0,1200042,36,x2_route,x2,route,0,2.8332226060431918
figure_5a,consistent_no_tail,12,0,1200042,37,x2_route,x2,route,0,2.98025156008334
figure_5a,consistent_no_tail,12,0,1200042,38,x2_route,x2,route,0,3.1281053982657374
figure_5a,consistent_no_tail,12,0,1200042,39,x2_route,x2,route,0,3.27658837231633
figure_5a,consistent_no_tail,12,0,1200042,40,x2_route,x2,route,0,3.425511471302216
figure_5a,consistent_no_tail,12,0,1200042,41,x2_route,x2,route,0,3.574692089375616
figure_5a,consistent_no_tail,12,0,1200042,42,x2_route,x2,route,0,3.7239537397506566
figure_5a,consistent_no_tail,12,0,1200042,43,x2_route,x2,route,0,3.873125818600517
figure_5a,consistent_no_tail,12,0,1200042,44,x2_route,x2,route,0,4.022043420129281
figure_5a,consistent_no_tail,12,0,1200042,45,x2_route,x2,route,0,4.1705472020955305
figure_5a,consistent_no_tail,12,0,1200042,46,x2_route,x2,route,0,4.318483299499164
figure_5a,consistent_no_tail,12,0,1200042,47,x2_route,x2,route,0,4.465703282944362
figure_5a,consistent_no_tail,12,0,1200042,48,x2_route,x2,route,0,4.612064157315369
figure_5a,consistent_no_tail,12,0,1200042,49,x2_route,x2,route,0,4.757428395804789
figure_5a,consistent_no_tail,12,0,1200042,0,x3_route,x3,route,0,0.0
figure_5a,consistent_no_tail,12,0,1200042,1,x3_route,x3,route,0,0.0
figure_5a,consistent_no_tail,12,0,1200042,2,x3_route,x3,route,0,0.0
figure_5a,consistent_no_tail,12,0,1200042,3,x3_route,x3,route,0,0.002999999999999998
figure_5a,consistent_no_tail,12,0,1200042,4,x3_route,x3,route,0,0.011299999999999992
figure_5a,consistent_no_tail,12,0,1200042,5,x3_route,x3,route,0,0.02659999999999998
figure_5a,consistent_no_tail,12,0,1200042,6,x3_route,x3,route,0,0.05008999999999997
figure_5a,consistent_no_tail,12,0,1200042,7,x3_route,x3,route,0,0.08253069999999994
figure_5a,consistent_no_tail,12,0,1200042,8,x3_route,x3,route,0,0.12432555999999993
figure_5a,consistent_no_tail,12,0,1200042,9,x3_route,x3,route,0,0.1755848439999999
figure_5a,consistent_no_tail,12,0,1200042,10,x3_route,x3,route,0,0.23618223999999988
figure_5a,consistent_no_tail,12,0,1200042,11,x3_route,x3,route,0,0.3058046195499999
figure_5a,consistent_no_tail,12,0,1200042,12,x3_route,x3,route,0,0.38399547483099983
figure_5a,consistent_no_tail,12,0,1200042,13,x3_route,x3,route,0,0.47019254782599973
figure_5a,consistent_no_tail,12,0,1200042,14,x3_route,x3,route,0,0.5637601441635398
figure_5a,consistent_no_tail,12,0,1200042,15,x3_route,x3,route,0,0.6640166030733577
figure_5a,consistent_no_tail,12,0,1200042,16,x3_route,x3,route,0,0.7702573740899124
figure_5a,consistent_no_tail,12,0,1200042,17,x3_route,x3,route,0,0.8817741303068403
figure_5a,consistent_no_tail,12,0,1200042,18,x3_route,x3,route,0,0.9978703268782471
figure_5a,consistent_no_tail,12,0,1200042,19,x3_route,x3,route,0,1.117873591945881
figure_5a,consistent_no_tail,12,0,1200042,20,x3_route,x3,route,0,1.241145315203837
figure_5a,consistent_no_tail,12,0,1200042,21,x3_route,x3,route,0,1.367087776930138
figure_5a,consistent_no_tail,12,0,1200042,22,x3_route,x3,route,0,1.4951491376115509
figure_5a,consistent_no_tail,12,0,1200042,23,x3_route,x3,route,0,1.6248265854003847
figure_5a,consistent_no_tail,12,0,1200042,24,x3_route,x3,route,0,1.755667915732575
figure_5a,consistent_no_tail,12,0,1200042,25,x3_route,x3,route,0,1.8872717946816646
figure_5a,consistent_no_tail,12,0,1200042,26,x3_route,x3,route,0,2.019286935202935
figure_5a,consistent_no_tail,12,0,1200042,27,x3_route,x3,route,0,2.1514103935099254
figure_5a,consistent_no_tail,12,0,1200042,28,x3_route,x3,route,0,2.2833851715836806
figure_5a,consistent_no_tail,12,0,1200042,29,x3_route,x3,route,0,2.4149972913882207
figure_5a,consistent_no_tail,12,0,1200042,30,x3_route,x3,route,0,2.546072486878672
figure_5a,consistent_no_tail,12,0,1200042,31,x3_route,x3,route,0,2.676472641444212
figure_5a,consistent_no_tail,12,0,1200042,32,x3_route,x3,route,0,2.806092081106825
figure_5a,consistent_no_tail,12,0,1200042,33,x3_route,x3,route,0,2.934853817656938
figure_5a,consistent_no_tail,12,0,1200042,34,x3_route,x3,route,0,3.0627058209850633
figure_5a,consistent_no_tail,12,0,1200042,35,x3_route,x3,route,0,3.1896173861813946
figure_5a,consistent_no_tail,12,0,1200042,36,x3_route,x3,route,0,3.3155756485217696
figure_5a,consistent_no_tail,12,0,1200042,37,x3_route,x3,route,0,3.440582288221096
figure_5a,consistent_no_tail,12,0,1200042,38,x3_route,x3,route,0,3.564650456783297
