variant_idx,pct_random,engine,iteration,cost
4,39,DampingEngine,0,31675.0
4,39,DampingEngine,1,31675.0
4,39,DampingEngine,2,31675.0
4,39,DampingEngine,3,31675.0
4,39,DampingEngine,4,31675.0
4,39,DampingEngine,5,31675.0
4,39,DampingEngine,6,31675.0
4,39,DampingEngine,7,31675.0
4,39,DampingEngine,8,31675.0
4,39,DampingEngine,9,31675.0
4,39,DampingEngine,10,31675.0
4,39,DampingEngine,11,31675.0
4,39,DampingEngine,12,31675.0
4,39,DampingEngine,13,31675.0
4,39,DampingEngine,14,31675.0
4,39,DampingEngine,15,31675.0
4,39,DampingEngine,16,31675.0
4,39,DampingEngine,17,31675.0
4,39,DampingEngine,18,31675.0
4,39,DampingEngine,19,31675.0
4,39,DampingEngine,20,31675.0
4,39,DampingEngine,21,31675.0
4,39,DampingEngine,22,31675.0
4,39,DampingEngine,23,31675.0
4,39,DampingEngine,24,31675.0
4,39,DampingEngine,25,31675.0
4,39,DampingEngine,26,31675.0
4,39,DampingEngine,27,31675.0
4,39,DampingEngine,28,31675.0
4,39,DampingEngine,29,31675.0
4,39,DampingEngine,30,31675.0
4,39,DampingEngine,31,31675.0
4,39,DampingEngine,32,31675.0
4,39,DampingEngine,33,31675.0
4,39,DampingEngine,34,31675.0
4,39,DampingEngine,35,31675.0
4,39,DampingEngine,36,31675.0
