variant_idx,pct_random,engine,iteration,cost
7,69,DampingEngine,0,56187.0
7,69,DampingEngine,1,56187.0
7,69,DampingEngine,2,56187.0
7,69,DampingEngine,3,56187.0
7,69,DampingEngine,4,56187.0
7,69,DampingEngine,5,56187.0
7,69,DampingEngine,6,56187.0
7,69,DampingEngine,7,56187.0
7,69,DampingEngine,8,56187.0
7,69,DampingEngine,9,56187.0
7,69,DampingEngine,10,56187.0
7,69,DampingEngine,11,56187.0
7,69,DampingEngine,12,56187.0
7,69,DampingEngine,13,56187.0
7,69,DampingEngine,14,56187.0
7,69,DampingEngine,15,56187.0
7,69,DampingEngine,16,56187.0
7,69,DampingEngine,17,56187.0
7,69,DampingEngine,18,56187.0
7,69,DampingEngine,19,56187.0
7,69,DampingEngine,20,56187.0
7,69,DampingEngine,21,56187.0
7,69,DampingEngine,22,56187.0
7,69,DampingEngine,23,56187.0
7,69,DampingEngine,24,56187.0
7,69,DampingEngine,25,56187.0
7,69,DampingEngine,26,56187.0
7,69,DampingEngine,27,56187.0
7,69,DampingEngine,28,56187.0
7,69,DampingEngine,29,56187.0
7,69,DampingEngine,30,56187.0
7,69,DampingEngine,31,56187.0
7,69,DampingEngine,32,56187.0
7,69,DampingEngine,33,56187.0
7,69,DampingEngine,34,56187.0
7,69,DampingEngine,35,56187.0
7,69,DampingEngine,36,56187.0
7,69,DampingEngine,37,56187.0
7,69,DampingEngine,38,56187.0
7,69,DampingEngine,39,56187.0
7,69,DampingEngine,40,56187.0
7,69,DampingEngine,41,56187.0
7,69,DampingEngine,42,56187.0
7,69,DampingEngine,43,56187.0
7,69,DampingEngine,44,56187.0
7,69,DampingEngine,45,56187.0
7,69,DampingEngine,46,56187.0
7,69,DampingEngine,47,56187.0
7,69,DampingEngine,48,56187.0
7,69,DampingEngine,49,56187.0
7,69,DampingEngine,50,56187.0
7,69,DampingEngine,51,56187.0
7,69,DampingEngine,52,56187.0
7,69,DampingEngine,53,56187.0
7,69,DampingEngine,54,56187.0
7,69,DampingEngine,55,56187.0
7,69,DampingEngine,56,56187.0
7,69,DampingEngine,57,56187.0
7,69,DampingEngine,58,56187.0
7,69,DampingEngine,59,56187.0
7,69,DampingEngine,60,56187.0
7,69,DampingEngine,61,56187.0
7,69,DampingEngine,62,56187.0
7,69,DampingEngine,63,56187.0
7,69,DampingEngine,64,56187.0
7,69,DampingEngine,65,56187.0
7,69,DampingEngine,66,56187.0
7,69,DampingEngine,67,56187.0
7,69,DampingEngine,68,56187.0
7,69,DampingEngine,69,56187.0
7,69,DampingEngine,70,56187.0
7,69,DampingEngine,71,56187.0
7,69,DampingEngine,72,56187.0
7,69,DampingEngine,73,56187.0
7,69,DampingEngine,74,56187.0
7,69,DampingEngine,75,56187.0
7,69,DampingEngine,76,56187.0
7,69,DampingEngine,77,56187.0
7,69,DampingEngine,78,56187.0
7,69,DampingEngine,79,56187.0
7,69,DampingEngine,80,56187.0
7,69,DampingEngine,81,56187.0
7,69,DampingEngine,82,56187.0
7,69,DampingEngine,83,56187.0
7,69,DampingEngine,84,56187.0
7,69,DampingEngine,85,56187.0
7,69,DampingEngine,86,56187.0
7,69,DampingEngine,87,56187.0
7,69,DampingEngine,88,56187.0
7,69,DampingEngine,89,56187.0
7,69,DampingEngine,90,56187.0
7,69,DampingEngine,91,56187.0
7,69,DampingEngine,92,56187.0
7,69,DampingEngine,93,56187.0
7,69,DampingEngine,94,56187.0
7,69,DampingEngine,95,56187.0
7,69,DampingEngine,96,56187.0
7,69,DampingEngine,97,56187.0
7,69,DampingEngine,98,56187.0
7,69,DampingEngine,99,56187.0
7,69,DampingEngine,100,56187.0
7,69,DampingEngine,101,56187.0
7,69,DampingEngine,102,56187.0
7,69,DampingEngine,103,56187.0
7,69,DampingEngine,104,56187.0
7,69,DampingEngine,105,56187.0
7,69,DampingEngine,106,56187.0
7,69,DampingEngine,107,56187.0
7,69,DampingEngine,108,56187.0
7,69,DampingEngine,109,56187.0
7,69,DampingEngine,110,56187.0
7,69,DampingEngine,111,56187.0
7,69,DampingEngine,112,56187.0
7,69,DampingEngine,113,56187.0
7,69,DampingEngine,114,56187.0
7,69,DampingEngine,115,56187.0
7,69,DampingEngine,116,56187.0
7,69,DampingEngine,117,56187.0
7,69,DampingEngine,118,56187.0
7,69,DampingEngine,119,56187.0
7,69,DampingEngine,120,56187.0
7,69,DampingEngine,121,56187.0
7,69,DampingEngine,122,56187.0
7,69,DampingEngine,123,56187.0
7,69,DampingEngine,124,56187.0
7,69,DampingEngine,125,56187.0
7,69,DampingEngine,126,56187.0
7,69,DampingEngine,127,56187.0
7,69,DampingEngine,128,56187.0
7,69,DampingEngine,129,56187.0
7,69,DampingEngine,130,56187.0
7,69,DampingEngine,131,56187.0
7,69,DampingEngine,132,56187.0
