variant_idx,pct_random,engine,iteration,cost
4,39,BPEngine,0,31675.0
4,39,BPEngine,1,31675.0
4,39,BPEngine,2,31675.0
4,39,BPEngine,3,31675.0
4,39,BPEngine,4,31675.0
4,39,BPEngine,5,31675.0
4,39,BPEngine,6,31675.0
4,39,BPEngine,7,31675.0
4,39,BPEngine,8,31675.0
4,39,BPEngine,9,31675.0
4,39,BPEngine,10,31675.0
4,39,BPEngine,11,31675.0
4,39,BPEngine,12,31675.0
4,39,BPEngine,13,31675.0
4,39,BPEngine,14,31675.0
4,39,BPEngine,15,31675.0
4,39,BPEngine,16,31675.0
4,39,BPEngine,17,31675.0
4,39,BPEngine,18,31675.0
4,39,BPEngine,19,31675.0
4,39,BPEngine,20,31675.0
4,39,BPEngine,21,31675.0
4,39,BPEngine,22,31675.0
4,39,BPEngine,23,31675.0
4,39,BPEngine,24,31675.0
4,39,BPEngine,25,31675.0
4,39,BPEngine,26,31675.0
4,39,BPEngine,27,31675.0
4,39,BPEngine,28,31675.0
4,39,BPEngine,29,31675.0
4,39,BPEngine,30,31675.0
4,39,BPEngine,31,31675.0
4,39,BPEngine,32,31675.0
4,39,BPEngine,33,31675.0
4,39,BPEngine,34,31675.0
4,39,BPEngine,35,31675.0
4,39,BPEngine,36,31675.0
