variant_idx,pct_random,engine,iteration,cost
8,79,DampingEngine,0,64558.0
8,79,DampingEngine,1,64499.0
8,79,DampingEngine,2,64549.0
8,79,DampingEngine,3,64549.0
8,79,DampingEngine,4,64549.0
8,79,DampingEngine,5,64549.0
8,79,DampingEngine,6,64676.0
8,79,DampingEngine,7,64676.0
8,79,DampingEngine,8,64676.0
8,79,DampingEngine,9,64676.0
8,79,DampingEngine,10,64676.0
8,79,DampingEngine,11,64676.0
8,79,DampingEngine,12,64676.0
8,79,DampingEngine,13,64549.0
8,79,DampingEngine,14,64549.0
8,79,DampingEngine,15,64549.0
8,79,DampingEngine,16,64549.0
8,79,DampingEngine,17,64549.0
8,79,DampingEngine,18,64549.0
8,79,DampingEngine,19,64549.0
8,79,DampingEngine,20,64549.0
8,79,DampingEngine,21,64549.0
8,79,DampingEngine,22,64549.0
8,79,DampingEngine,23,64549.0
8,79,DampingEngine,24,64549.0
8,79,DampingEngine,25,64549.0
8,79,DampingEngine,26,64549.0
8,79,DampingEngine,27,64549.0
8,79,DampingEngine,28,64549.0
8,79,DampingEngine,29,64549.0
8,79,DampingEngine,30,64549.0
8,79,DampingEngine,31,64549.0
8,79,DampingEngine,32,64549.0
8,79,DampingEngine,33,64549.0
8,79,DampingEngine,34,64549.0
8,79,DampingEngine,35,64549.0
8,79,DampingEngine,36,64549.0
8,79,DampingEngine,37,64549.0
8,79,DampingEngine,38,64549.0
8,79,DampingEngine,39,64549.0
8,79,DampingEngine,40,64549.0
8,79,DampingEngine,41,64549.0
8,79,DampingEngine,42,64549.0
8,79,DampingEngine,43,64549.0
8,79,DampingEngine,44,64549.0
8,79,DampingEngine,45,64549.0
8,79,DampingEngine,46,64549.0
8,79,DampingEngine,47,64549.0
8,79,DampingEngine,48,64549.0
8,79,DampingEngine,49,64549.0
8,79,DampingEngine,50,64549.0
8,79,DampingEngine,51,64549.0
8,79,DampingEngine,52,64549.0
8,79,DampingEngine,53,64549.0
8,79,DampingEngine,54,64549.0
8,79,DampingEngine,55,64549.0
8,79,DampingEngine,56,64549.0
8,79,DampingEngine,57,64549.0
8,79,DampingEngine,58,64549.0
8,79,DampingEngine,59,64549.0
8,79,DampingEngine,60,64549.0
8,79,DampingEngine,61,64549.0
8,79,DampingEngine,62,64549.0
8,79,DampingEngine,63,64549.0
8,79,DampingEngine,64,64549.0
8,79,DampingEngine,65,64549.0
8,79,DampingEngine,66,64549.0
8,79,DampingEngine,67,64549.0
8,79,DampingEngine,68,64549.0
8,79,DampingEngine,69,64549.0
8,79,DampingEngine,70,64549.0
8,79,DampingEngine,71,64549.0
8,79,DampingEngine,72,64549.0
8,79,DampingEngine,73,64549.0
8,79,DampingEngine,74,64549.0
8,79,DampingEngine,75,64549.0
8,79,DampingEngine,76,64549.0
8,79,DampingEngine,77,64549.0
8,79,DampingEngine,78,64549.0
8,79,DampingEngine,79,64549.0
8,79,DampingEngine,80,64549.0
8,79,DampingEngine,81,64549.0
8,79,DampingEngine,82,64549.0
8,79,DampingEngine,83,64549.0
8,79,DampingEngine,84,64549.0
8,79,DampingEngine,85,64549.0
8,79,DampingEngine,86,64549.0
8,79,DampingEngine,87,64549.0
8,79,DampingEngine,88,64549.0
8,79,DampingEngine,89,64549.0
8,79,DampingEngine,90,64549.0
8,79,DampingEngine,91,64549.0
8,79,DampingEngine,92,64549.0
8,79,DampingEngine,93,64549.0
8,79,DampingEngine,94,64549.0
8,79,DampingEngine,95,64549.0
8,79,DampingEngine,96,64549.0
8,79,DampingEngine,97,64549.0
8,79,DampingEngine,98,64549.0
8,79,DampingEngine,99,64549.0
8,79,DampingEngine,100,64549.0
8,79,DampingEngine,101,64549.0
8,79,DampingEngine,102,64549.0
8,79,DampingEngine,103,64549.0
8,79,DampingEngine,104,64549.0
8,79,DampingEngine,105,64549.0
8,79,DampingEngine,106,64549.0
8,79,DampingEngine,107,64549.0
8,79,DampingEngine,108,64549.0
8,79,DampingEngine,109,64549.0
8,79,DampingEngine,110,64549.0
8,79,DampingEngine,111,64549.0
8,79,DampingEngine,112,64549.0
8,79,DampingEngine,113,64549.0
8,79,DampingEngine,114,64549.0
8,79,DampingEngine,115,64549.0
8,79,DampingEngine,116,64549.0
8,79,DampingEngine,117,64549.0
8,79,DampingEngine,118,64549.0
8,79,DampingEngine,119,64549.0
8,79,DampingEngine,120,64549.0
8,79,DampingEngine,121,64549.0
8,79,DampingEngine,122,64549.0
8,79,DampingEngine,123,64549.0
8,79,DampingEngine,124,64549.0
8,79,DampingEngine,125,64549.0
8,79,DampingEngine,126,64549.0
8,79,DampingEngine,127,64549.0
8,79,DampingEngine,128,64549.0
8,79,DampingEngine,129,64549.0
8,79,DampingEngine,130,64549.0
8,79,DampingEngine,131,64549.0
8,79,DampingEngine,132,64549.0
8,79,DampingEngine,133,64549.0
8,79,DampingEngine,134,64549.0
8,79,DampingEngine,135,64549.0
8,79,DampingEngine,136,64549.0
8,79,DampingEngine,137,64549.0
8,79,DampingEngine,138,64549.0
