variant_idx,pct_random,engine,iteration,cost
3,30,DampingEngine,0,23644.0
3,30,DampingEngine,1,23644.0
3,30,DampingEngine,2,23644.0
3,30,DampingEngine,3,23644.0
3,30,DampingEngine,4,23644.0
3,30,DampingEngine,5,23644.0
3,30,DampingEngine,6,23644.0
3,30,DampingEngine,7,23644.0
3,30,DampingEngine,8,23644.0
3,30,DampingEngine,9,23644.0
3,30,DampingEngine,10,23644.0
3,30,DampingEngine,11,23644.0
3,30,DampingEngine,12,23644.0
3,30,DampingEngine,13,23644.0
3,30,DampingEngine,14,23644.0
3,30,DampingEngine,15,23644.0
3,30,DampingEngine,16,23644.0
3,30,DampingEngine,17,23644.0
3,30,DampingEngine,18,23644.0
3,30,DampingEngine,19,23644.0
3,30,DampingEngine,20,23644.0
3,30,DampingEngine,21,23644.0
3,30,DampingEngine,22,23644.0
3,30,DampingEngine,23,23644.0
3,30,DampingEngine,24,23644.0
3,30,DampingEngine,25,23644.0
3,30,DampingEngine,26,23644.0
3,30,DampingEngine,27,23644.0
3,30,DampingEngine,28,23644.0
3,30,DampingEngine,29,23644.0
3,30,DampingEngine,30,23644.0
3,30,DampingEngine,31,23644.0
3,30,DampingEngine,32,23644.0
3,30,DampingEngine,33,23644.0
3,30,DampingEngine,34,23644.0
3,30,DampingEngine,35,23644.0
3,30,DampingEngine,36,23644.0
