variant_idx,pct_random,engine,iteration,cost
9,89,BPEngine,0,73002.0
9,89,BPEngine,1,73074.0
9,89,BPEngine,2,73937.0
9,89,BPEngine,3,73682.0
9,89,BPEngine,4,74013.0
9,89,BPEngine,5,74726.0
9,89,BPEngine,6,74876.0
9,89,BPEngine,7,74119.0
9,89,BPEngine,8,73086.0
9,89,BPEngine,9,73870.0
9,89,BPEngine,10,73770.0
9,89,BPEngine,11,74811.0
9,89,BPEngine,12,74708.0
9,89,BPEngine,13,74036.0
9,89,BPEngine,14,74323.0
9,89,BPEngine,15,74090.0
9,89,BPEngine,16,73887.0
9,89,BPEngine,17,74270.0
9,89,BPEngine,18,73396.0
9,89,BPEngine,19,72946.0
9,89,BPEngine,20,72902.0
9,89,BPEngine,21,73091.0
9,89,BPEngine,22,73238.0
9,89,BPEngine,23,73610.0
9,89,BPEngine,24,72962.0
9,89,BPEngine,25,73382.0
9,89,BPEngine,26,72779.0
9,89,BPEngine,27,73038.0
9,89,BPEngine,28,72539.0
9,89,BPEngine,29,72973.0
9,89,BPEngine,30,73121.0
9,89,BPEngine,31,72428.0
9,89,BPEngine,32,73008.0
9,89,BPEngine,33,72902.0
9,89,BPEngine,34,72762.0
9,89,BPEngine,35,72973.0
9,89,BPEngine,36,72561.0
9,89,BPEngine,37,72902.0
9,89,BPEngine,38,72973.0
9,89,BPEngine,39,73155.0
9,89,BPEngine,40,73671.0
9,89,BPEngine,41,73595.0
9,89,BPEngine,42,73620.0
9,89,BPEngine,43,74537.0
9,89,BPEngine,44,78218.0
9,89,BPEngine,45,76687.0
9,89,BPEngine,46,77170.0
9,89,BPEngine,47,77772.0
9,89,BPEngine,48,77929.0
9,89,BPEngine,49,76015.0
9,89,BPEngine,50,74505.0
9,89,BPEngine,51,74257.0
9,89,BPEngine,52,74634.0
9,89,BPEngine,53,74094.0
9,89,BPEngine,54,75555.0
9,89,BPEngine,55,74617.0
9,89,BPEngine,56,73369.0
9,89,BPEngine,57,73590.0
9,89,BPEngine,58,73693.0
9,89,BPEngine,59,73420.0
9,89,BPEngine,60,73739.0
9,89,BPEngine,61,73344.0
9,89,BPEngine,62,73860.0
9,89,BPEngine,63,72727.0
9,89,BPEngine,64,72973.0
9,89,BPEngine,65,72475.0
9,89,BPEngine,66,72548.0
9,89,BPEngine,67,72973.0
9,89,BPEngine,68,72902.0
9,89,BPEngine,69,72902.0
9,89,BPEngine,70,73297.0
9,89,BPEngine,71,73430.0
9,89,BPEngine,72,73577.0
9,89,BPEngine,73,73613.0
9,89,BPEngine,74,73436.0
9,89,BPEngine,75,73914.0
9,89,BPEngine,76,72962.0
9,89,BPEngine,77,73535.0
9,89,BPEngine,78,72981.0
9,89,BPEngine,79,73129.0
9,89,BPEngine,80,72962.0
9,89,BPEngine,81,73278.0
9,89,BPEngine,82,72762.0
9,89,BPEngine,83,72850.0
9,89,BPEngine,84,72548.0
9,89,BPEngine,85,72663.0
9,89,BPEngine,86,72806.0
9,89,BPEngine,87,73467.0
9,89,BPEngine,88,73075.0
9,89,BPEngine,89,73487.0
9,89,BPEngine,90,73274.0
9,89,BPEngine,91,73038.0
9,89,BPEngine,92,72762.0
9,89,BPEngine,93,73129.0
9,89,BPEngine,94,72762.0
9,89,BPEngine,95,73038.0
9,89,BPEngine,96,72963.0
9,89,BPEngine,97,73092.0
9,89,BPEngine,98,72775.0
9,89,BPEngine,99,73075.0
9,89,BPEngine,100,73083.0
9,89,BPEngine,101,74575.0
9,89,BPEngine,102,73919.0
9,89,BPEngine,103,73323.0
9,89,BPEngine,104,73654.0
9,89,BPEngine,105,73260.0
9,89,BPEngine,106,73444.0
9,89,BPEngine,107,73697.0
9,89,BPEngine,108,73313.0
9,89,BPEngine,109,74505.0
9,89,BPEngine,110,74764.0
9,89,BPEngine,111,74429.0
9,89,BPEngine,112,75098.0
9,89,BPEngine,113,75747.0
9,89,BPEngine,114,74654.0
9,89,BPEngine,115,74401.0
9,89,BPEngine,116,74144.0
9,89,BPEngine,117,73863.0
9,89,BPEngine,118,74240.0
9,89,BPEngine,119,74319.0
9,89,BPEngine,120,73637.0
9,89,BPEngine,121,73320.0
9,89,BPEngine,122,73534.0
9,89,BPEngine,123,73385.0
9,89,BPEngine,124,73861.0
9,89,BPEngine,125,74077.0
9,89,BPEngine,126,74289.0
9,89,BPEngine,127,73621.0
9,89,BPEngine,128,73707.0
9,89,BPEngine,129,74820.0
9,89,BPEngine,130,74197.0
9,89,BPEngine,131,75012.0
9,89,BPEngine,132,75406.0
9,89,BPEngine,133,75299.0
9,89,BPEngine,134,76852.0
9,89,BPEngine,135,77198.0
9,89,BPEngine,136,74877.0
9,89,BPEngine,137,75111.0
9,89,BPEngine,138,75808.0
9,89,BPEngine,139,74472.0
9,89,BPEngine,140,73149.0
9,89,BPEngine,141,72902.0
9,89,BPEngine,142,72902.0
9,89,BPEngine,143,72902.0
9,89,BPEngine,144,72902.0
9,89,BPEngine,145,72902.0
9,89,BPEngine,146,72902.0
9,89,BPEngine,147,72902.0
9,89,BPEngine,148,72902.0
9,89,BPEngine,149,72861.0
9,89,BPEngine,150,73190.0
9,89,BPEngine,151,74493.0
9,89,BPEngine,152,76685.0
9,89,BPEngine,153,77872.0
9,89,BPEngine,154,77808.0
9,89,BPEngine,155,77733.0
9,89,BPEngine,156,78037.0
9,89,BPEngine,157,76309.0
9,89,BPEngine,158,77942.0
9,89,BPEngine,159,75548.0
9,89,BPEngine,160,74195.0
9,89,BPEngine,161,73779.0
9,89,BPEngine,162,73751.0
9,89,BPEngine,163,73233.0
9,89,BPEngine,164,73229.0
9,89,BPEngine,165,73290.0
9,89,BPEngine,166,73121.0
9,89,BPEngine,167,73191.0
9,89,BPEngine,168,73504.0
9,89,BPEngine,169,72823.0
9,89,BPEngine,170,73217.0
9,89,BPEngine,171,73238.0
9,89,BPEngine,172,73459.0
9,89,BPEngine,173,73008.0
9,89,BPEngine,174,73418.0
9,89,BPEngine,175,72830.0
9,89,BPEngine,176,73070.0
9,89,BPEngine,177,72907.0
9,89,BPEngine,178,73203.0
9,89,BPEngine,179,73427.0
9,89,BPEngine,180,73130.0
9,89,BPEngine,181,73418.0
9,89,BPEngine,182,72708.0
9,89,BPEngine,183,73075.0
9,89,BPEngine,184,73372.0
9,89,BPEngine,185,73438.0
9,89,BPEngine,186,72962.0
9,89,BPEngine,187,73038.0
9,89,BPEngine,188,72902.0
9,89,BPEngine,189,72902.0
9,89,BPEngine,190,72561.0
9,89,BPEngine,191,72735.0
9,89,BPEngine,192,72561.0
9,89,BPEngine,193,73003.0
9,89,BPEngine,194,72973.0
9,89,BPEngine,195,72737.0
9,89,BPEngine,196,73299.0
9,89,BPEngine,197,73577.0
9,89,BPEngine,198,73824.0
9,89,BPEngine,199,74199.0
