variant_idx,pct_random,engine,iteration,cost
6,59,BPEngine,0,48168.0
6,59,BPEngine,1,48168.0
6,59,BPEngine,2,48168.0
6,59,BPEngine,3,48168.0
6,59,BPEngine,4,48168.0
6,59,BPEngine,5,48168.0
6,59,BPEngine,6,48168.0
6,59,BPEngine,7,48168.0
6,59,BPEngine,8,48168.0
6,59,BPEngine,9,48168.0
6,59,BPEngine,10,48168.0
6,59,BPEngine,11,48168.0
6,59,BPEngine,12,48168.0
6,59,BPEngine,13,48168.0
6,59,BPEngine,14,48168.0
6,59,BPEngine,15,48168.0
6,59,BPEngine,16,48168.0
6,59,BPEngine,17,48168.0
6,59,BPEngine,18,48168.0
6,59,BPEngine,19,48168.0
6,59,BPEngine,20,48168.0
6,59,BPEngine,21,48168.0
6,59,BPEngine,22,48168.0
6,59,BPEngine,23,48168.0
6,59,BPEngine,24,48168.0
6,59,BPEngine,25,48168.0
6,59,BPEngine,26,48168.0
6,59,BPEngine,27,48168.0
6,59,BPEngine,28,48168.0
6,59,BPEngine,29,48168.0
6,59,BPEngine,30,48168.0
6,59,BPEngine,31,48168.0
6,59,BPEngine,32,48168.0
6,59,BPEngine,33,48168.0
6,59,BPEngine,34,48168.0
6,59,BPEngine,35,48168.0
6,59,BPEngine,36,48168.0
