variant_idx,pct_random,engine,iteration,cost
10,99,BPEngine,0,80182.0
10,99,BPEngine,1,79389.0
10,99,BPEngine,2,79938.0
10,99,BPEngine,3,79380.0
10,99,BPEngine,4,79133.0
10,99,BPEngine,5,79882.0
10,99,BPEngine,6,80736.0
10,99,BPEngine,7,80756.0
10,99,BPEngine,8,81063.0
10,99,BPEngine,9,82883.0
10,99,BPEngine,10,80911.0
10,99,BPEngine,11,80172.0
10,99,BPEngine,12,79907.0
10,99,BPEngine,13,79592.0
10,99,BPEngine,14,79030.0
10,99,BPEngine,15,80493.0
10,99,BPEngine,16,80475.0
10,99,BPEngine,17,79927.0
10,99,BPEngine,18,80944.0
10,99,BPEngine,19,80149.0
10,99,BPEngine,20,80415.0
10,99,BPEngine,21,81006.0
10,99,BPEngine,22,80630.0
10,99,BPEngine,23,80178.0
10,99,BPEngine,24,79777.0
10,99,BPEngine,25,81671.0
10,99,BPEngine,26,81194.0
10,99,BPEngine,27,81274.0
10,99,BPEngine,28,81467.0
10,99,BPEngine,29,82460.0
10,99,BPEngine,30,81950.0
10,99,BPEngine,31,80425.0
10,99,BPEngine,32,79543.0
10,99,BPEngine,33,80375.0
10,99,BPEngine,34,79694.0
10,99,BPEngine,35,79750.0
10,99,BPEngine,36,80596.0
10,99,BPEngine,37,80978.0
10,99,BPEngine,38,80474.0
10,99,BPEngine,39,81001.0
10,99,BPEngine,40,81458.0
10,99,BPEngine,41,80975.0
10,99,BPEngine,42,81339.0
10,99,BPEngine,43,80476.0
10,99,BPEngine,44,80415.0
10,99,BPEngine,45,80039.0
10,99,BPEngine,46,80087.0
10,99,BPEngine,47,80440.0
10,99,BPEngine,48,79386.0
10,99,BPEngine,49,79772.0
10,99,BPEngine,50,80103.0
10,99,BPEngine,51,80105.0
10,99,BPEngine,52,78695.0
10,99,BPEngine,53,80524.0
10,99,BPEngine,54,80392.0
10,99,BPEngine,55,80530.0
10,99,BPEngine,56,79786.0
10,99,BPEngine,57,79361.0
10,99,BPEngine,58,79732.0
10,99,BPEngine,59,80464.0
10,99,BPEngine,60,79812.0
10,99,BPEngine,61,81668.0
10,99,BPEngine,62,80008.0
10,99,BPEngine,63,79953.0
10,99,BPEngine,64,79336.0
10,99,BPEngine,65,80549.0
10,99,BPEngine,66,81787.0
10,99,BPEngine,67,80095.0
10,99,BPEngine,68,80205.0
10,99,BPEngine,69,80054.0
10,99,BPEngine,70,80676.0
10,99,BPEngine,71,81215.0
10,99,BPEngine,72,80590.0
10,99,BPEngine,73,81301.0
10,99,BPEngine,74,80668.0
10,99,BPEngine,75,79354.0
10,99,BPEngine,76,80829.0
10,99,BPEngine,77,79669.0
10,99,BPEngine,78,81824.0
10,99,BPEngine,79,80717.0
10,99,BPEngine,80,80390.0
10,99,BPEngine,81,79300.0
10,99,BPEngine,82,79751.0
10,99,BPEngine,83,79479.0
10,99,BPEngine,84,80632.0
10,99,BPEngine,85,79273.0
10,99,BPEngine,86,79504.0
10,99,BPEngine,87,79725.0
10,99,BPEngine,88,79506.0
10,99,BPEngine,89,79274.0
10,99,BPEngine,90,79141.0
10,99,BPEngine,91,78813.0
10,99,BPEngine,92,80260.0
10,99,BPEngine,93,79413.0
10,99,BPEngine,94,81260.0
10,99,BPEngine,95,81529.0
10,99,BPEngine,96,79708.0
10,99,BPEngine,97,79887.0
10,99,BPEngine,98,81375.0
10,99,BPEngine,99,80713.0
10,99,BPEngine,100,79904.0
10,99,BPEngine,101,80219.0
10,99,BPEngine,102,79760.0
10,99,BPEngine,103,79510.0
10,99,BPEngine,104,79352.0
10,99,BPEngine,105,79829.0
10,99,BPEngine,106,80934.0
10,99,BPEngine,107,79647.0
10,99,BPEngine,108,81861.0
10,99,BPEngine,109,80811.0
10,99,BPEngine,110,78430.0
10,99,BPEngine,111,79904.0
10,99,BPEngine,112,79621.0
10,99,BPEngine,113,80871.0
10,99,BPEngine,114,80681.0
10,99,BPEngine,115,80801.0
10,99,BPEngine,116,80152.0
10,99,BPEngine,117,79556.0
10,99,BPEngine,118,81001.0
10,99,BPEngine,119,81248.0
10,99,BPEngine,120,80269.0
10,99,BPEngine,121,82360.0
10,99,BPEngine,122,82100.0
10,99,BPEngine,123,82732.0
10,99,BPEngine,124,81525.0
10,99,BPEngine,125,80875.0
10,99,BPEngine,126,79330.0
10,99,BPEngine,127,80164.0
10,99,BPEngine,128,78501.0
10,99,BPEngine,129,80428.0
10,99,BPEngine,130,79653.0
10,99,BPEngine,131,79277.0
10,99,BPEngine,132,78701.0
10,99,BPEngine,133,78556.0
10,99,BPEngine,134,78700.0
10,99,BPEngine,135,79484.0
10,99,BPEngine,136,79757.0
10,99,BPEngine,137,81461.0
10,99,BPEngine,138,81732.0
10,99,BPEngine,139,82019.0
10,99,BPEngine,140,81528.0
10,99,BPEngine,141,80937.0
10,99,BPEngine,142,82000.0
10,99,BPEngine,143,80020.0
10,99,BPEngine,144,80763.0
10,99,BPEngine,145,81154.0
10,99,BPEngine,146,81653.0
10,99,BPEngine,147,80732.0
10,99,BPEngine,148,80940.0
10,99,BPEngine,149,82106.0
10,99,BPEngine,150,80302.0
10,99,BPEngine,151,80768.0
10,99,BPEngine,152,81026.0
10,99,BPEngine,153,82593.0
10,99,BPEngine,154,79966.0
10,99,BPEngine,155,80555.0
10,99,BPEngine,156,80317.0
10,99,BPEngine,157,79994.0
10,99,BPEngine,158,80430.0
10,99,BPEngine,159,81317.0
10,99,BPEngine,160,78691.0
10,99,BPEngine,161,79727.0
10,99,BPEngine,162,79438.0
10,99,BPEngine,163,80305.0
10,99,BPEngine,164,81571.0
10,99,BPEngine,165,81236.0
10,99,BPEngine,166,80285.0
10,99,BPEngine,167,80909.0
10,99,BPEngine,168,78158.0
10,99,BPEngine,169,79968.0
10,99,BPEngine,170,80261.0
10,99,BPEngine,171,79611.0
10,99,BPEngine,172,80191.0
10,99,BPEngine,173,80275.0
10,99,BPEngine,174,79043.0
10,99,BPEngine,175,80217.0
10,99,BPEngine,176,81269.0
10,99,BPEngine,177,80324.0
10,99,BPEngine,178,80942.0
10,99,BPEngine,179,80219.0
10,99,BPEngine,180,79964.0
10,99,BPEngine,181,78896.0
10,99,BPEngine,182,79901.0
10,99,BPEngine,183,79493.0
10,99,BPEngine,184,79340.0
10,99,BPEngine,185,79477.0
10,99,BPEngine,186,79365.0
10,99,BPEngine,187,79925.0
10,99,BPEngine,188,79677.0
10,99,BPEngine,189,79577.0
10,99,BPEngine,190,79759.0
10,99,BPEngine,191,80126.0
10,99,BPEngine,192,79718.0
10,99,BPEngine,193,79871.0
10,99,BPEngine,194,80297.0
10,99,BPEngine,195,80552.0
10,99,BPEngine,196,79855.0
10,99,BPEngine,197,81497.0
10,99,BPEngine,198,80429.0
10,99,BPEngine,199,81461.0
