figure_id,case_name,cycle_size,example_index,seed,iteration,series_key,variable_name,tracked_kind,tracked_value,belief
figure_5b,consistent_with_tail,6,0,604043,0,x1_route,x1,route,0,0.0
figure_5b,consistent_with_tail,6,0,604043,1,x1_route,x1,route,0,0.09999999999999998
figure_5b,consistent_with_tail,6,0,604043,2,x1_route,x1,route,0,0.2599999999999999
figure_5b,consistent_with_tail,6,0,604043,3,x1_route,x1,route,0,0.4699999999999998
figure_5b,consistent_with_tail,6,0,604043,4,x1_route,x1,route,0,0.7212999999999998
figure_5b,consistent_with_tail,6,0,604043,5,x1_route,x1,route,0,1.0063399999999996
figure_5b,consistent_with_tail,6,0,604043,6,x1_route,x1,route,0,1.3185589999999996
figure_5b,consistent_with_tail,6,0,604043,7,x1_route,x1,route,0,1.6522709999999994
figure_5b,consistent_with_tail,6,0,604043,8,x1_route,x1,route,0,2.002556199999999
figure_5b,consistent_with_tail,6,0,604043,9,x1_route,x1,route,0,2.365165761999999
figure_5b,consistent_with_tail,6,0,604043,10,x1_route,x1,route,0,2.736438633899999
figure_5b,consistent_with_tail,6,0,604043,11,x1_route,x1,route,0,3.1132290581199986
figure_5b,consistent_with_tail,6,0,604043,12,x1_route,x1,route,0,3.492843501402999
figure_5b,consistent_with_tail,6,0,604043,13,x1_route,x1,route,0,3.872985849945199
figure_5b,consistent_with_tail,6,0,604043,14,x1_route,x1,route,0,4.251709817412658
figure_5b,consistent_with_tail,6,0,604043,15,x1_route,x1,route,0,4.617658556775936
figure_5b,consistent_with_tail,6,0,604043,16,x1_route,x1,route,0,4.872233316466116
figure_5b,consistent_with_tail,6,0,604043,17,x1_route,x1,route,0,5.124694256738469
figure_5b,consistent_with_tail,6,0,604043,18,x1_route,x1,route,0,5.374611799952197
figure_5b,consistent_with_tail,6,0,604043,19,x1_route,x1,route,0,5.6216159672884665
figure_5b,consistent_with_tail,6,0,604043,20,x1_route,x1,route,0,5.865396549293478
figure_5b,consistent_with_tail,6,0,604043,21,x1_route,x1,route,0,6.105702722068768
figure_5b,consistent_with_tail,6,0,604043,22,x1_route,x1,route,0,6.342341995358124
figure_5b,consistent_with_tail,6,0,604043,23,x1_route,x1,route,0,6.57517846314934
figure_5b,consistent_with_tail,6,0,604043,24,x1_route,x1,route,0,6.804130385474522
figure_5b,consistent_with_tail,6,0,604043,25,x1_route,x1,route,0,7.029167168077643
figure_5b,consistent_with_tail,6,0,604043,26,x1_route,x1,route,0,7.250305829474033
figure_5b,consistent_with_tail,6,0,604043,27,x1_route,x1,route,0,7.467607056568602
figure_5b,consistent_with_tail,6,0,604043,28,x1_route,x1,route,0,7.681170953502676
figure_5b,consistent_with_tail,6,0,604043,29,x1_route,x1,route,0,7.89113258615823
figure_5b,consistent_with_tail,6,0,604043,30,x1_route,x1,route,0,8.097657418610883
figure_5b,consistent_with_tail,6,0,604043,31,x1_route,x1,route,0,8.300936729198925
figure_5b,consistent_with_tail,6,0,604043,32,x1_route,x1,route,0,8.501183083825872
figure_5b,consistent_with_tail,6,0,604043,33,x1_route,x1,route,0,8.698625933423171
figure_5b,consistent_with_tail,6,0,604043,34,x1_route,x1,route,0,8.893507391736076
figure_5b,consistent_with_tail,6,0,604043,35,x1_route,x1,route,0,9.086078239158592
figure_5b,consistent_with_tail,6,0,604043,36,x1_route,x1,route,0,9.276594188502052
figure_5b,consistent_with_tail,6,0,604043,37,x1_route,x1,route,0,9.465312439506604
figure_5b,consistent_with_tail,6,0,604043,38,x1_route,x1,route,0,9.652488540691277
figure_5b,consistent_with_tail,6,0,604043,39,x1_route,x1,route,0,9.83837356982729
figure_5b,consistent_with_tail,6,0,604043,40,x1_route,x1,route,0,10.023211637912013
figure_5b,consistent_with_tail,6,0,604043,41,x1_route,x1,route,0,10.207237715990905
figure_5b,consistent_with_tail,6,0,604043,42,x1_route,x1,route,0,10.390675779476592
figure_5b,consistent_with_tail,6,0,604043,43,x1_route,x1,route,0,10.573737260691342
figure_5b,consistent_with_tail,6,0,604043,44,x1_route,x1,route,0,10.756619797147923
figure_5b,consistent_with_tail,6,0,604043,45,x1_route,x1,route,0,10.939506260518138
figure_5b,consistent_with_tail,6,0,604043,46,x1_route,x1,route,0,11.122564049252444
figure_5b,consistent_with_tail,6,0,604043,47,x1_route,x1,route,0,11.305944626343287
figure_5b,consistent_with_tail,6,0,604043,48,x1_route,x1,route,0,11.48978328270845
figure_5b,consistent_with_tail,6,0,604043,49,x1_route,x1,route,0,11.674199106051542
figure_5b,consistent_with_tail,6,0,604043,0,x2_route,x2,route,0,2.0
figure_5b,consistent_with_tail,6,0,604043,1,x2_route,x2,route,0,2.3
figure_5b,consistent_with_tail,6,0,604043,2,x2_route,x2,route,0,2.58
figure_5b,consistent_with_tail,6,0,604043,3,x2_route,x2,route,0,2.8419999999999996
figure_5b,consistent_with_tail,6,0,604043,4,x2_route,x2,route,0,3.088
figure_5b,consistent_with_tail,6,0,604043,5,x2_route,x2,route,0,3.31994
figure_5b,consistent_with_tail,6,0,604043,6,x2_route,x2,route,0,3.5396579999999997
figure_5b,consistent_with_tail,6,0,604043,7,x2_route,x2,route,0,3.7488627999999995
figure_5b,consistent_with_tail,6,0,604043,8,x2_route,x2,route,0,3.94911866
figure_5b,consistent_with_tail,6,0,604043,9,x2_route,x2,route,0,4.1418391979999996
figure_5b,consistent_with_tail,6,0,604043,10,x2_route,x2,route,0,4.3282882464
figure_5b,consistent_with_tail,6,0,604043,11,x2_route,x2,route,0,4.5095857304199995
figure_5b,consistent_with_tail,6,0,604043,12,x2_route,x2,route,0,4.686716960305999
figure_5b,consistent_with_tail,6,0,604043,13,x2_route,x2,route,0,4.860544032085199
figure_5b,consistent_with_tail,6,0,604043,14,x2_route,x2,route,0,5.031818303743059
figure_5b,consistent_with_tail,6,0,604043,15,x2_route,x2,route,0,5.201193152343732
figure_5b,consistent_with_tail,6,0,604043,16,x2_route,x2,route,0,5.369236422482358
figure_5b,consistent_with_tail,6,0,604043,17,x2_route,x2,route,0,5.5364421487654445
figure_5b,consistent_with_tail,6,0,604043,18,x2_route,x2,route,0,5.703241276989818
figure_5b,consistent_with_tail,6,0,604043,19,x2_route,x2,route,0,5.870011223152561
figure_5b,consistent_with_tail,6,0,604043,20,x2_route,x2,route,0,6.03708410229881
figure_5b,consistent_with_tail,6,0,604043,21,x2_route,x2,route,0,6.204752604334482
figure_5b,consistent_with_tail,6,0,604043,22,x2_route,x2,route,0,6.373274168727731
figure_5b,consistent_with_tail,6,0,604043,23,x2_route,x2,route,0,6.542873961684892
figure_5b,consistent_with_tail,6,0,604043,24,x2_route,x2,route,0,6.713747040192189
figure_5b,consistent_with_tail,6,0,604043,25,x2_route,x2,route,0,6.886059992025211
figure_5b,consistent_with_tail,6,0,604043,26,x2_route,x2,route,0,7.059952265107961
figure_5b,consistent_with_tail,6,0,604043,27,x2_route,x2,route,0,7.235537339861626
figure_5b,consistent_with_tail,6,0,604043,28,x2_route,x2,route,0,7.412903851450405
figure_5b,consistent_with_tail,6,0,604043,29,x2_route,x2,route,0,7.592116732652089
figure_5b,consistent_with_tail,6,0,604043,30,x2_route,x2,route,0,7.773218420427439
