variant_idx,pct_random,engine,iteration,cost
2,20,DampingEngine,0,102213.0
2,20,DampingEngine,1,102213.0
2,20,DampingEngine,2,102213.0
2,20,DampingEngine,3,102213.0
2,20,DampingEngine,4,102213.0
2,20,DampingEngine,5,102213.0
2,20,DampingEngine,6,102213.0
2,20,DampingEngine,7,102213.0
2,20,DampingEngine,8,102213.0
2,20,DampingEngine,9,102213.0
2,20,DampingEngine,10,102213.0
2,20,DampingEngine,11,102213.0
2,20,DampingEngine,12,102213.0
2,20,DampingEngine,13,102213.0
2,20,DampingEngine,14,102213.0
2,20,DampingEngine,15,102213.0
2,20,DampingEngine,16,102213.0
2,20,DampingEngine,17,102213.0
2,20,DampingEngine,18,102213.0
2,20,DampingEngine,19,102213.0
2,20,DampingEngine,20,102213.0
2,20,DampingEngine,21,102213.0
2,20,DampingEngine,22,102213.0
2,20,DampingEngine,23,102213.0
2,20,DampingEngine,24,102213.0
2,20,DampingEngine,25,102213.0
2,20,DampingEngine,26,102213.0
2,20,DampingEngine,27,102213.0
2,20,DampingEngine,28,102213.0
2,20,DampingEngine,29,102213.0
2,20,DampingEngine,30,102213.0
2,20,DampingEngine,31,102213.0
2,20,DampingEngine,32,102213.0
2,20,DampingEngine,33,102213.0
2,20,DampingEngine,34,102213.0
2,20,DampingEngine,35,102213.0
2,20,DampingEngine,36,102213.0
