figure_id,case_name,cycle_size,example_index,seed,generation_strategy,period,periodic_start,consistent,inconsistent,no_tail,unclassified,route_values_by_var,periodic_route,assignment_trace,cost_tables
figure_8,inconsistent_no_tail,6,0,488000000,motif_repeat_swapmask,3,0,False,True,True,False,"[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1]]","[[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0]]","[[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1],[0,0,0,0,0,0],[1,0,0,1,0,0],[0,1,1,0,1,1]]","[[[7.0,9.0],[4.0,9.0]],[[7.0,6.0],[2.0,4.0]],[[3.0,9.0],[8.0,4.0]],[[7.0,9.0],[4.0,9.0]],[[7.0,6.0],[2.0,4.0]],[[3.0,9.0],[8.0,4.0]]]"
figure_8,inconsistent_no_tail,6,1,488000002,motif_repeat_swapmask,3,0,False,True,True,False,"[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1]]","[[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0]]","[[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1],[0,0,0,0,0,0],[1,1,0,1,0,0],[0,0,1,0,1,1]]","[[[9.0,7.0],[9.0,4.0]],[[2.0,4.0],[7.0,6.0]],[[3.0,9.0],[8.0,4.0]],[[7.0,9.0],[4.0,9.0]],[[7.0,6.0],[2.0,4.0]],[[3.0,9.0],[8.0,4.0]]]"
figure_8,inconsistent_no_tail,6,2,488000004,motif_repeat_swapmask,3,0,False,True,True,False,"[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1]]","[[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0]]","[[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1],[0,0,0,0,0,0],[1,0,1,1,0,0],[0,1,0,0,1,1]]","[[[7.0,9.0],[4.0,9.0]],[[6.0,7.0],[4.0,2.0]],[[8.0,4.0],[3.0,9.0]],[[7.0,9.0],[4.0,9.0]],[[7.0,6.0],[2.0,4.0]],[[3.0,9.0],[8.0,4.0]]]"
figure_8,inconsistent_no_tail,6,3,488000006,motif_repeat_swapmask,3,0,False,True,True,False,"[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1]]","[[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0]]","[[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1],[0,0,0,0,0,0],[1,1,1,1,0,0],[0,0,0,0,1,1]]","[[[9.0,7.0],[9.0,4.0]],[[4.0,2.0],[6.0,7.0]],[[8.0,4.0],[3.0,9.0]],[[7.0,9.0],[4.0,9.0]],[[7.0,6.0],[2.0,4.0]],[[3.0,9.0],[8.0,4.0]]]"
figure_8,inconsistent_no_tail,6,4,488000008,motif_repeat_swapmask,3,0,False,True,True,False,"[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1]]","[[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0]]","[[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,1,1,1]]","[[[7.0,9.0],[4.0,9.0]],[[7.0,6.0],[2.0,4.0]],[[9.0,3.0],[4.0,8.0]],[[4.0,9.0],[7.0,9.0]],[[7.0,6.0],[2.0,4.0]],[[3.0,9.0],[8.0,4.0]]]"
figure_8,inconsistent_no_tail,6,5,488000010,motif_repeat_swapmask,3,0,False,True,True,False,"[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1]]","[[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0]]","[[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1],[0,0,0,0,0,0],[1,1,0,0,0,0],[0,0,1,1,1,1]]","[[[9.0,7.0],[9.0,4.0]],[[2.0,4.0],[7.0,6.0]],[[9.0,3.0],[4.0,8.0]],[[4.0,9.0],[7.0,9.0]],[[7.0,6.0],[2.0,4.0]],[[3.0,9.0],[8.0,4.0]]]"
