variant_idx,pct_random,engine,iteration,cost
6,60,BPEngine,0,308153.0
6,60,BPEngine,1,308153.0
6,60,BPEngine,2,308153.0
6,60,BPEngine,3,308153.0
6,60,BPEngine,4,308153.0
6,60,BPEngine,5,308153.0
6,60,BPEngine,6,308153.0
6,60,BPEngine,7,308153.0
6,60,BPEngine,8,308153.0
6,60,BPEngine,9,308153.0
6,60,BPEngine,10,308153.0
6,60,BPEngine,11,308153.0
6,60,BPEngine,12,308153.0
6,60,BPEngine,13,308153.0
6,60,BPEngine,14,308153.0
6,60,BPEngine,15,308153.0
6,60,BPEngine,16,308153.0
6,60,BPEngine,17,308153.0
6,60,BPEngine,18,308153.0
6,60,BPEngine,19,308153.0
6,60,BPEngine,20,308153.0
6,60,BPEngine,21,308153.0
6,60,BPEngine,22,308153.0
6,60,BPEngine,23,308153.0
6,60,BPEngine,24,308153.0
6,60,BPEngine,25,308153.0
6,60,BPEngine,26,308153.0
6,60,BPEngine,27,308153.0
6,60,BPEngine,28,308153.0
6,60,BPEngine,29,308153.0
6,60,BPEngine,30,308153.0
6,60,BPEngine,31,308153.0
6,60,BPEngine,32,308153.0
6,60,BPEngine,33,308153.0
6,60,BPEngine,34,308153.0
6,60,BPEngine,35,308153.0
6,60,BPEngine,36,308153.0
