variant_idx,pct_random,engine,iteration,cost
8,80,BPEngine,0,410512.0
8,80,BPEngine,1,410512.0
8,80,BPEngine,2,410512.0
8,80,BPEngine,3,410512.0
8,80,BPEngine,4,410512.0
8,80,BPEngine,5,410512.0
8,80,BPEngine,6,410512.0
8,80,BPEngine,7,410512.0
8,80,BPEngine,8,410512.0
8,80,BPEngine,9,410512.0
8,80,BPEngine,10,410512.0
8,80,BPEngine,11,410512.0
8,80,BPEngine,12,410512.0
8,80,BPEngine,13,410512.0
8,80,BPEngine,14,410512.0
8,80,BPEngine,15,410512.0
8,80,BPEngine,16,410512.0
8,80,BPEngine,17,410512.0
8,80,BPEngine,18,410512.0
8,80,BPEngine,19,410512.0
8,80,BPEngine,20,410512.0
8,80,BPEngine,21,410512.0
8,80,BPEngine,22,410512.0
8,80,BPEngine,23,410512.0
8,80,BPEngine,24,410512.0
8,80,BPEngine,25,410512.0
8,80,BPEngine,26,410512.0
8,80,BPEngine,27,410512.0
8,80,BPEngine,28,410512.0
8,80,BPEngine,29,410512.0
8,80,BPEngine,30,410512.0
8,80,BPEngine,31,410512.0
8,80,BPEngine,32,410512.0
8,80,BPEngine,33,410512.0
8,80,BPEngine,34,410512.0
8,80,BPEngine,35,410512.0
8,80,BPEngine,36,410512.0
