variant_idx,pct_random,engine,iteration,cost
6,60,DampingEngine,0,308153.0
6,60,DampingEngine,1,308153.0
6,60,DampingEngine,2,308153.0
6,60,DampingEngine,3,308153.0
6,60,DampingEngine,4,308153.0
6,60,DampingEngine,5,308153.0
6,60,DampingEngine,6,308153.0
6,60,DampingEngine,7,308153.0
6,60,DampingEngine,8,308153.0
6,60,DampingEngine,9,308153.0
6,60,DampingEngine,10,308153.0
6,60,DampingEngine,11,308153.0
6,60,DampingEngine,12,308153.0
6,60,DampingEngine,13,308153.0
6,60,DampingEngine,14,308153.0
6,60,DampingEngine,15,308153.0
6,60,DampingEngine,16,308153.0
6,60,DampingEngine,17,308153.0
6,60,DampingEngine,18,308153.0
6,60,DampingEngine,19,308153.0
6,60,DampingEngine,20,308153.0
6,60,DampingEngine,21,308153.0
6,60,DampingEngine,22,308153.0
6,60,DampingEngine,23,308153.0
6,60,DampingEngine,24,308153.0
6,60,DampingEngine,25,308153.0
6,60,DampingEngine,26,308153.0
6,60,DampingEngine,27,308153.0
6,60,DampingEngine,28,308153.0
6,60,DampingEngine,29,308153.0
6,60,DampingEngine,30,308153.0
6,60,DampingEngine,31,308153.0
6,60,DampingEngine,32,308153.0
6,60,DampingEngine,33,308153.0
6,60,DampingEngine,34,308153.0
6,60,DampingEngine,35,308153.0
6,60,DampingEngine,36,308153.0
