variant_idx,pct_random,engine,iteration,cost
1,10,BPEngine,0,51208.0
1,10,BPEngine,1,51208.0
1,10,BPEngine,2,51208.0
1,10,BPEngine,3,51208.0
1,10,BPEngine,4,51208.0
1,10,BPEngine,5,51208.0
1,10,BPEngine,6,51208.0
1,10,BPEngine,7,51208.0
1,10,BPEngine,8,51208.0
1,10,BPEngine,9,51208.0
1,10,BPEngine,10,51208.0
1,10,BPEngine,11,51208.0
1,10,BPEngine,12,51208.0
1,10,BPEngine,13,51208.0
1,10,BPEngine,14,51208.0
1,10,BPEngine,15,51208.0
1,10,BPEngine,16,51208.0
1,10,BPEngine,17,51208.0
1,10,BPEngine,18,51208.0
1,10,BPEngine,19,51208.0
1,10,BPEngine,20,51208.0
1,10,BPEngine,21,51208.0
1,10,BPEngine,22,51208.0
1,10,BPEngine,23,51208.0
1,10,BPEngine,24,51208.0
1,10,BPEngine,25,51208.0
1,10,BPEngine,26,51208.0
1,10,BPEngine,27,51208.0
1,10,BPEngine,28,51208.0
1,10,BPEngine,29,51208.0
1,10,BPEngine,30,51208.0
1,10,BPEngine,31,51208.0
1,10,BPEngine,32,51208.0
1,10,BPEngine,33,51208.0
1,10,BPEngine,34,51208.0
1,10,BPEngine,35,51208.0
1,10,BPEngine,36,51208.0
