variant_idx,pct_random,engine,iteration,cost
4,40,DampingEngine,0,205441.0
4,40,DampingEngine,1,205441.0
4,40,DampingEngine,2,205441.0
4,40,DampingEngine,3,205441.0
4,40,DampingEngine,4,205441.0
4,40,DampingEngine,5,205441.0
4,40,DampingEngine,6,205441.0
4,40,DampingEngine,7,205441.0
4,40,DampingEngine,8,205441.0
4,40,DampingEngine,9,205441.0
4,40,DampingEngine,10,205441.0
4,40,DampingEngine,11,205441.0
4,40,DampingEngine,12,205441.0
4,40,DampingEngine,13,205441.0
4,40,DampingEngine,14,205441.0
4,40,DampingEngine,15,205441.0
4,40,DampingEngine,16,205441.0
4,40,DampingEngine,17,205441.0
4,40,DampingEngine,18,205441.0
4,40,DampingEngine,19,205441.0
4,40,DampingEngine,20,205441.0
4,40,DampingEngine,21,205441.0
4,40,DampingEngine,22,205441.0
4,40,DampingEngine,23,205441.0
4,40,DampingEngine,24,205441.0
4,40,DampingEngine,25,205441.0
4,40,DampingEngine,26,205441.0
4,40,DampingEngine,27,205441.0
4,40,DampingEngine,28,205441.0
4,40,DampingEngine,29,205441.0
4,40,DampingEngine,30,205441.0
4,40,DampingEngine,31,205441.0
4,40,DampingEngine,32,205441.0
4,40,DampingEngine,33,205441.0
4,40,DampingEngine,34,205441.0
4,40,DampingEngine,35,205441.0
4,40,DampingEngine,36,205441.0
