figure_id,case_name,cycle_size,example_index,seed,iteration,series_key,variable_name,tracked_kind,tracked_value,belief
figure_8,inconsistent_no_tail,6,0,488000000,0,x2_v0,x2,value,0,10.0
figure_8,inconsistent_no_tail,6,0,488000000,1,x2_v0,x2,value,0,10.8
figure_8,inconsistent_no_tail,6,0,488000000,2,x2_v0,x2,value,0,11.6
figure_8,inconsistent_no_tail,6,0,488000000,3,x2_v0,x2,value,0,12.407
figure_8,inconsistent_no_tail,6,0,488000000,4,x2_v0,x2,value,0,13.2258
figure_8,inconsistent_no_tail,6,0,488000000,5,x2_v0,x2,value,0,14.059439999999999
figure_8,inconsistent_no_tail,6,0,488000000,6,x2_v0,x2,value,0,14.909576999999999
figure_8,inconsistent_no_tail,6,0,488000000,7,x2_v0,x2,value,0,15.776804199999997
figure_8,inconsistent_no_tail,6,0,488000000,8,x2_v0,x2,value,0,16.6589497
figure_8,inconsistent_no_tail,6,0,488000000,9,x2_v0,x2,value,0,17.553521194
figure_8,inconsistent_no_tail,6,0,488000000,10,x2_v0,x2,value,0,18.4583265188
figure_8,inconsistent_no_tail,6,0,488000000,11,x2_v0,x2,value,0,19.37145838034
figure_8,inconsistent_no_tail,6,0,488000000,12,x2_v0,x2,value,0,20.291274657854
figure_8,inconsistent_no_tail,6,0,488000000,13,x2_v0,x2,value,0,21.216376070703603
figure_8,inconsistent_no_tail,6,0,488000000,14,x2_v0,x2,value,0,22.1455825899627
figure_8,inconsistent_no_tail,6,0,488000000,15,x2_v0,x2,value,0,23.07790964132296
figure_8,inconsistent_no_tail,6,0,488000000,16,x2_v0,x2,value,0,24.012544869576264
figure_8,inconsistent_no_tail,6,0,488000000,17,x2_v0,x2,value,0,24.948826010113887
figure_8,inconsistent_no_tail,6,0,488000000,18,x2_v0,x2,value,0,25.886220232402934
figure_8,inconsistent_no_tail,6,0,488000000,19,x2_v0,x2,value,0,26.824305177701845
figure_8,inconsistent_no_tail,6,0,488000000,20,x2_v0,x2,value,0,27.762751802439
figure_8,inconsistent_no_tail,6,0,488000000,21,x2_v0,x2,value,0,28.70130905442395
figure_8,inconsistent_no_tail,6,0,488000000,22,x2_v0,x2,value,0,29.63979034674025
figure_8,inconsistent_no_tail,6,0,488000000,23,x2_v0,x2,value,0,30.578061749728935
figure_8,inconsistent_no_tail,6,0,488000000,24,x2_v0,x2,value,0,31.516031791418815
figure_8,inconsistent_no_tail,6,0,488000000,25,x2_v0,x2,value,0,32.453642738109856
figure_8,inconsistent_no_tail,6,0,488000000,26,x2_v0,x2,value,0,33.39086321705102
figure_8,inconsistent_no_tail,6,0,488000000,27,x2_v0,x2,value,0,34.32768204016654
figure_8,inconsistent_no_tail,6,0,488000000,28,x2_v0,x2,value,0,35.26410308983587
figure_8,inconsistent_no_tail,6,0,488000000,29,x2_v0,x2,value,0,36.20014113339941
figure_8,inconsistent_no_tail,6,0,488000000,30,x2_v0,x2,value,0,37.13581844119881
figure_8,inconsistent_no_tail,6,0,488000000,31,x2_v0,x2,value,0,38.07116209265641
figure_8,inconsistent_no_tail,6,0,488000000,32,x2_v0,x2,value,0,39.00620186544076
figure_8,inconsistent_no_tail,6,0,488000000,33,x2_v0,x2,value,0,39.94096861361011
figure_8,inconsistent_no_tail,6,0,488000000,34,x2_v0,x2,value,0,40.875493051365446
figure_8,inconsistent_no_tail,6,0,488000000,35,x2_v0,x2,value,0,41.80980486938587
figure_8,inconsistent_no_tail,6,0,488000000,36,x2_v0,x2,value,0,42.743932120459206
figure_8,inconsistent_no_tail,6,0,488000000,37,x2_v0,x2,value,0,43.67790082012897
figure_8,inconsistent_no_tail,6,0,488000000,38,x2_v0,x2,value,0,44.61173471628401
figure_8,inconsistent_no_tail,6,0,488000000,39,x2_v0,x2,value,0,45.54545518898868
figure_8,inconsistent_no_tail,6,0,488000000,40,x2_v0,x2,value,0,46.47908124839343
figure_8,inconsistent_no_tail,6,0,488000000,41,x2_v0,x2,value,0,47.4126296043071
figure_8,inconsistent_no_tail,6,0,488000000,42,x2_v0,x2,value,0,48.34611478599486
figure_8,inconsistent_no_tail,6,0,488000000,43,x2_v0,x2,value,0,49.27954929504707
figure_8,inconsistent_no_tail,6,0,488000000,44,x2_v0,x2,value,0,50.21294377780378
figure_8,inconsistent_no_tail,6,0,488000000,45,x2_v0,x2,value,0,51.14630720688206
figure_8,inconsistent_no_tail,6,0,488000000,46,x2_v0,x2,value,0,52.07964706390275
figure_8,inconsistent_no_tail,6,0,488000000,47,x2_v0,x2,value,0,53.01296951761077
figure_8,inconsistent_no_tail,6,0,488000000,48,x2_v0,x2,value,0,53.946279593289304
figure_8,inconsistent_no_tail,6,0,488000000,49,x2_v0,x2,value,0,54.879581330735945
figure_8,inconsistent_no_tail,6,0,488000000,50,x2_v0,x2,value,0,55.81287792914992
figure_8,inconsistent_no_tail,6,0,488000000,51,x2_v0,x2,value,0,56.74617187811763
figure_8,inconsistent_no_tail,6,0,488000000,52,x2_v0,x2,value,0,57.67946507452052
figure_8,inconsistent_no_tail,6,0,488000000,53,x2_v0,x2,value,0,58.61275892565901
figure_8,inconsistent_no_tail,6,0,488000000,54,x2_v0,x2,value,0,59.54605443922034
figure_8,inconsistent_no_tail,6,0,488000000,55,x2_v0,x2,value,0,60.47935230094352
figure_8,inconsistent_no_tail,6,0,488000000,56,x2_v0,x2,value,0,61.41265294097312
figure_8,inconsistent_no_tail,6,0,488000000,57,x2_v0,x2,value,0,62.345956589965525
figure_8,inconsistent_no_tail,6,0,488000000,58,x2_v0,x2,value,0,63.27926332603103
figure_8,inconsistent_no_tail,6,0,488000000,59,x2_v0,x2,value,0,64.21257311357792
figure_8,inconsistent_no_tail,6,0,488000000,60,x2_v0,x2,value,0,65.1458858350798
figure_8,inconsistent_no_tail,6,0,488000000,61,x2_v0,x2,value,0,66.07920131672378
figure_8,inconsistent_no_tail,6,0,488000000,62,x2_v0,x2,value,0,67.01251934882218
figure_8,inconsistent_no_tail,6,0,488000000,63,x2_v0,x2,value,0,67.94583970178935
figure_8,inconsistent_no_tail,6,0,488000000,64,x2_v0,x2,value,0,68.87916213840168
figure_8,inconsistent_no_tail,6,0,488000000,65,x2_v0,x2,value,0,69.81248642297665
figure_8,inconsistent_no_tail,6,0,488000000,66,x2_v0,x2,value,0,70.74581232802709
figure_8,inconsistent_no_tail,6,0,488000000,67,x2_v0,x2,value,0,71.67913963887308
figure_8,inconsistent_no_tail,6,0,488000000,68,x2_v0,x2,value,0,72.61246815662446
figure_8,inconsistent_no_tail,6,0,488000000,69,x2_v0,x2,value,0,73.54579769988425
figure_8,inconsistent_no_tail,6,0,488000000,0,x3_v0,x3,value,0,5.0
figure_8,inconsistent_no_tail,6,0,488000000,1,x3_v0,x3,value,0,6.6
figure_8,inconsistent_no_tail,6,0,488000000,2,x3_v0,x3,value,0,8.129999999999999
figure_8,inconsistent_no_tail,6,0,488000000,3,x3_v0,x3,value,0,9.594
figure_8,inconsistent_no_tail,6,0,488000000,4,x3_v0,x3,value,0,10.996599999999997
figure_8,inconsistent_no_tail,6,0,488000000,5,x3_v0,x3,value,0,12.34273
figure_8,inconsistent_no_tail,6,0,488000000,6,x3_v0,x3,value,0,13.637439999999996
figure_8,inconsistent_no_tail,6,0,488000000,7,x3_v0,x3,value,0,14.885740399999996
figure_8,inconsistent_no_tail,6,0,488000000,8,x3_v0,x3,value,0,16.076541019999997
figure_8,inconsistent_no_tail,6,0,488000000,9,x3_v0,x3,value,0,17.212859812999998
figure_8,inconsistent_no_tail,6,0,488000000,10,x3_v0,x3,value,0,18.3033173085
figure_8,inconsistent_no_tail,6,0,488000000,11,x3_v0,x3,value,0,19.355582331959994
figure_8,inconsistent_no_tail,6,0,488000000,12,x3_v0,x3,value,0,20.376398900126997
figure_8,inconsistent_no_tail,6,0,488000000,13,x3_v0,x3,value,0,21.371633598885097
figure_8,inconsistent_no_tail,6,0,488000000,14,x3_v0,x3,value,0,22.346336492011957
figure_8,inconsistent_no_tail,6,0,488000000,15,x3_v0,x3,value,0,23.30481008023421
figure_8,inconsistent_no_tail,6,0,488000000,16,x3_v0,x3,value,0,24.250682068229423
figure_8,inconsistent_no_tail,6,0,488000000,17,x3_v0,x3,value,0,25.18697872841905
figure_8,inconsistent_no_tail,6,0,488000000,18,x3_v0,x3,value,0,26.116196499504902
figure_8,inconsistent_no_tail,6,0,488000000,19,x3_v0,x3,value,0,27.040370148412435
figure_8,inconsistent_no_tail,6,0,488000000,20,x3_v0,x3,value,0,27.961136378662545
figure_8,inconsistent_no_tail,6,0,488000000,21,x3_v0,x3,value,0,28.87979220638526
figure_8,inconsistent_no_tail,6,0,488000000,22,x3_v0,x3,value,0,29.797347765431287
figure_8,inconsistent_no_tail,6,0,488000000,23,x3_v0,x3,value,0,30.714573461571938
figure_8,inconsistent_no_tail,6,0,488000000,24,x3_v0,x3,value,0,31.632041586907466
figure_8,inconsistent_no_tail,6,0,488000000,25,x3_v0,x3,value,0,32.550162641795175
figure_8,inconsistent_no_tail,6,0,488000000,26,x3_v0,x3,value,0,33.46921670360934
figure_8,inconsistent_no_tail,6,0,488000000,27,x3_v0,x3,value,0,34.38938023862541
figure_8,inconsistent_no_tail,6,0,488000000,28,x3_v0,x3,value,0,35.31074878302837
figure_8,inconsistent_no_tail,6,0,488000000,29,x3_v0,x3,value,0,36.23335592795168
figure_8,inconsistent_no_tail,6,0,488000000,30,x3_v0,x3,value,0,37.15718903690715
figure_8,inconsistent_no_tail,6,0,488000000,31,x3_v0,x3,value,0,38.08220210633742
figure_8,inconsistent_no_tail,6,0,488000000,32,x3_v0,x3,value,0,39.0083261548314
figure_8,inconsistent_no_tail,6,0,488000000,33,x3_v0,x3,value,0,39.93547749658707
figure_8,inconsistent_no_tail,6,0,488000000,34,x3_v0,x3,value,0,40.863564222171085
figure_8,inconsistent_no_tail,6,0,488000000,35,x3_v0,x3,value,0,41.792491176182295
figure_8,inconsistent_no_tail,6,0,488000000,36,x3_v0,x3,value,0,42.722163688325
figure_8,inconsistent_no_tail,6,0,488000000,37,x3_v0,x3,value,0,43.652490282539425
figure_8,inconsistent_no_tail,6,0,488000000,38,x3_v0,x3,value,0,44.58338455883977
figure_8,inconsistent_no_tail,6,0,488000000,39,x3_v0,x3,value,0,45.51476641477383
figure_8,inconsistent_no_tail,6,0,488000000,40,x3_v0,x3,value,0,46.44656274816248
figure_8,inconsistent_no_tail,6,0,488000000,41,x3_v0,x3,value,0,47.378707760091324
figure_8,inconsistent_no_tail,6,0,488000000,42,x3_v0,x3,value,0,48.31114295699664
figure_8,inconsistent_no_tail,6,0,488000000,43,x3_v0,x3,value,0,49.24381693302762
figure_8,inconsistent_no_tail,6,0,488000000,44,x3_v0,x3,value,0,50.1766849985394
figure_8,inconsistent_no_tail,6,0,488000000,45,x3_v0,x3,value,0,51.10970870740681
figure_8,inconsistent_no_tail,6,0,488000000,46,x3_v0,x3,value,0,52.042855324657836
figure_8,inconsistent_no_tail,6,0,488000000,47,x3_v0,x3,value,0,52.976097266511346
figure_8,inconsistent_no_tail,6,0,488000000,48,x3_v0,x3,value,0,53.90941153706905
figure_8,inconsistent_no_tail,6,0,488000000,49,x3_v0,x3,value,0,54.84277917946412
figure_8,inconsistent_no_tail,6,0,488000000,50,x3_v0,x3,value,0,55.77618475402859
figure_8,inconsistent_no_tail,6,0,488000000,51,x3_v0,x3,value,0,56.70961585183979
figure_8,inconsistent_no_tail,6,0,488000000,52,x3_v0,x3,value,0,57.64306264868677
figure_8,inconsistent_no_tail,6,0,488000000,53,x3_v0,x3,value,0,58.57651750192447
figure_8,inconsistent_no_tail,6,0,488000000,54,x3_v0,x3,value,0,59.50997459073025
figure_8,inconsistent_no_tail,6,0,488000000,55,x3_v0,x3,value,0,60.443429598836566
figure_8,inconsistent_no_tail,6,0,488000000,56,x3_v0,x3,value,0,61.376879437789086
figure_8,inconsistent_no_tail,6,0,488000000,57,x3_v0,x3,value,0,62.31032200809075
figure_8,inconsistent_no_tail,6,0,488000000,58,x3_v0,x3,value,0,63.24375599516823
figure_8,inconsistent_no_tail,6,0,488000000,59,x3_v0,x3,value,0,64.17718069687974
figure_8,inconsistent_no_tail,6,0,488000000,60,x3_v0,x3,value,0,65.11059587922276
figure_8,inconsistent_no_tail,6,0,488000000,61,x3_v0,x3,value,0,66.04400165695647
figure_8,inconsistent_no_tail,6,0,488000000,62,x3_v0,x3,value,0,66.97739839599339
figure_8,inconsistent_no_tail,6,0,488000000,63,x3_v0,x3,value,0,67.91078663461056
figure_8,inconsistent_no_tail,6,0,488000000,64,x3_v0,x3,value,0,68.84416702076275
figure_8,inconsistent_no_tail,6,0,488000000,65,x3_v0,x3,value,0,69.77754026303097
figure_8,inconsistent_no_tail,6,0,488000000,66,x3_v0,x3,value,0,70.71090709299585
figure_8,inconsistent_no_tail,6,0,488000000,67,x3_v0,x3,value,0,71.64426823708034
figure_8,inconsistent_no_tail,6,0,488000000,68,x3_v0,x3,value,0,72.5776243961496
figure_8,inconsistent_no_tail,6,0,488000000,69,x3_v0,x3,value,0,73.51097623138567
figure_8,inconsistent_no_tail,6,0,488000000,0,x4_v0,x4,value,0,10.0
figure_8,inconsistent_no_tail,6,0,488000000,1,x4_v0,x4,value,0,10.8
figure_8,inconsistent_no_tail,6,0,488000000,2,x4_v0,x4,value,0,11.649999999999999
figure_8,inconsistent_no_tail,6,0,488000000,3,x4_v0,x4,value,0,12.539
figure_8,inconsistent_no_tail,6,0,488000000,4,x4_v0,x4,value,0,13.457799999999997
figure_8,inconsistent_no_tail,6,0,488000000,5,x4_v0,x4,value,0,14.398789999999998
figure_8,inconsistent_no_tail,6,0,488000000,6,x4_v0,x4,value,0,15.355749
figure_8,inconsistent_no_tail,6,0,488000000,7,x4_v0,x4,value,0,16.164224299999997
figure_8,inconsistent_no_tail,6,0,488000000,8,x4_v0,x4,value,0,16.94776839
figure_8,inconsistent_no_tail,6,0,488000000,9,x4_v0,x4,value,0,17.760653095
figure_8,inconsistent_no_tail,6,0,488000000,10,x4_v0,x4,value,0,18.598569907799998
figure_8,inconsistent_no_tail,6,0,488000000,11,x4_v0,x4,value,0,19.457622654909997
figure_8,inconsistent_no_tail,6,0,488000000,12,x4_v0,x4,value,0,20.334333051652997
figure_8,inconsistent_no_tail,6,0,488000000,13,x4_v0,x4,value,0,21.2256322207258
figure_8,inconsistent_no_tail,6,0,488000000,14,x4_v0,x4,value,0,22.128842218527165
figure_8,inconsistent_no_tail,6,0,488000000,15,x4_v0,x4,value,0,23.041650821366353
figure_8,inconsistent_no_tail,6,0,488000000,16,x4_v0,x4,value,0,23.962082147797965
figure_8,inconsistent_no_tail,6,0,488000000,17,x4_v0,x4,value,0,24.888465122659106
figure_8,inconsistent_no_tail,6,0,488000000,18,x4_v0,x4,value,0,25.819401311627963
figure_8,inconsistent_no_tail,6,0,488000000,19,x4_v0,x4,value,0,26.75373326122639
figure_8,inconsistent_no_tail,6,0,488000000,20,x4_v0,x4,value,0,27.69051415759645
figure_8,inconsistent_no_tail,6,0,488000000,21,x4_v0,x4,value,0,28.6289793582187
figure_8,inconsistent_no_tail,6,0,488000000,22,x4_v0,x4,value,0,29.56852014492638
figure_8,inconsistent_no_tail,6,0,488000000,23,x4_v0,x4,value,0,30.508659885875197
figure_8,inconsistent_no_tail,6,0,488000000,24,x4_v0,x4,value,0,31.44903267119158
figure_8,inconsistent_no_tail,6,0,488000000,25,x4_v0,x4,value,0,32.389364395336784
figure_8,inconsistent_no_tail,6,0,488000000,26,x4_v0,x4,value,0,33.329456193102686
figure_8,inconsistent_no_tail,6,0,488000000,27,x4_v0,x4,value,0,34.26917009067871
figure_8,inconsistent_no_tail,6,0,488000000,28,x4_v0,x4,value,0,35.20841670418885
figure_8,inconsistent_no_tail,6,0,488000000,29,x4_v0,x4,value,0,36.147144801925585
figure_8,inconsistent_no_tail,6,0,488000000,30,x4_v0,x4,value,0,37.08533254021563
figure_8,inconsistent_no_tail,6,0,488000000,31,x4_v0,x4,value,0,38.0229801839609
figure_8,inconsistent_no_tail,6,0,488000000,32,x4_v0,x4,value,0,38.96010412937611
figure_8,inconsistent_no_tail,6,0,488000000,33,x4_v0,x4,value,0,39.89673205664795
figure_8,inconsistent_no_tail,6,0,488000000,34,x4_v0,x4,value,0,40.83289905285693
figure_8,inconsistent_no_tail,6,0,488000000,35,x4_v0,x4,value,0,41.7686445595038
figure_8,inconsistent_no_tail,6,0,488000000,36,x4_v0,x4,value,0,42.70401001357089
figure_8,inconsistent_no_tail,6,0,488000000,37,x4_v0,x4,value,0,43.639037065632735
figure_8,inconsistent_no_tail,6,0,488000000,38,x4_v0,x4,value,0,44.5737662726689
figure_8,inconsistent_no_tail,6,0,488000000,39,x4_v0,x4,value,0,45.50823617662523
figure_8,inconsistent_no_tail,6,0,488000000,40,x4_v0,x4,value,0,46.442482692214604
figure_8,inconsistent_no_tail,6,0,488000000,41,x4_v0,x4,value,0,47.37653873882841
figure_8,inconsistent_no_tail,6,0,488000000,42,x4_v0,x4,value,0,48.31043406169163
figure_8,inconsistent_no_tail,6,0,488000000,43,x4_v0,x4,value,0,49.24419519653103
figure_8,inconsistent_no_tail,6,0,488000000,44,x4_v0,x4,value,0,50.177845540067864
figure_8,inconsistent_no_tail,6,0,488000000,45,x4_v0,x4,value,0,51.11140549564771
figure_8,inconsistent_no_tail,6,0,488000000,46,x4_v0,x4,value,0,52.04489266935157
figure_8,inconsistent_no_tail,6,0,488000000,47,x4_v0,x4,value,0,52.978322097074845
figure_8,inconsistent_no_tail,6,0,488000000,48,x4_v0,x4,value,0,53.91170648740059
figure_8,inconsistent_no_tail,6,0,488000000,49,x4_v0,x4,value,0,54.845056468716365
figure_8,inconsistent_no_tail,6,0,488000000,50,x4_v0,x4,value,0,55.77838083201539
figure_8,inconsistent_no_tail,6,0,488000000,51,x4_v0,x4,value,0,56.71168676326321
figure_8,inconsistent_no_tail,6,0,488000000,52,x4_v0,x4,value,0,57.64498006117621
figure_8,inconsistent_no_tail,6,0,488000000,53,x4_v0,x4,value,0,58.57826533781744
figure_8,inconsistent_no_tail,6,0,488000000,54,x4_v0,x4,value,0,59.511546200631
figure_8,inconsistent_no_tail,6,0,488000000,55,x4_v0,x4,value,0,60.444825415465985
figure_8,inconsistent_no_tail,6,0,488000000,56,x4_v0,x4,value,0,61.37810505083152
figure_8,inconsistent_no_tail,6,0,488000000,57,x4_v0,x4,value,0,62.31138660412343
figure_8,inconsistent_no_tail,6,0,488000000,58,x4_v0,x4,value,0,63.244671110902814
figure_8,inconsistent_no_tail,6,0,488000000,59,x4_v0,x4,value,0,64.17795923852468
figure_8,inconsistent_no_tail,6,0,488000000,60,x4_v0,x4,value,0,65.11125136553291
figure_8,inconsistent_no_tail,6,0,488000000,61,x4_v0,x4,value,0,66.04454764828292
figure_8,inconsistent_no_tail,6,0,488000000,62,x4_v0,x4,value,0,66.97784807624194
figure_8,inconsistent_no_tail,6,0,488000000,63,x4_v0,x4,value,0,67.91115251736477
figure_8,inconsistent_no_tail,6,0,488000000,64,x4_v0,x4,value,0,68.84446075486349
figure_8,inconsistent_no_tail,6,0,488000000,65,x4_v0,x4,value,0,69.77777251659165
figure_8,inconsistent_no_tail,6,0,488000000,66,x4_v0,x4,value,0,70.71108749815545
figure_8,inconsistent_no_tail,6,0,488000000,67,x4_v0,x4,value,0,71.64440538075237
figure_8,inconsistent_no_tail,6,0,488000000,68,x4_v0,x4,value,0,72.57772584462555
figure_8,inconsistent_no_tail,6,0,488000000,69,x4_v0,x4,value,0,73.5110485789142
figure_8,inconsistent_no_tail,6,0,488000000,0,x5_v0,x5,value,0,10.0
figure_8,inconsistent_no_tail,6,0,488000000,1,x5_v0,x5,value,0,10.8
figure_8,inconsistent_no_tail,6,0,488000000,2,x5_v0,x5,value,0,11.6
figure_8,inconsistent_no_tail,6,0,488000000,3,x5_v0,x5,value,0,12.407
figure_8,inconsistent_no_tail,6,0,488000000,4,x5_v0,x5,value,0,13.2258
figure_8,inconsistent_no_tail,6,0,488000000,5,x5_v0,x5,value,0,14.059439999999999
figure_8,inconsistent_no_tail,6,0,488000000,6,x5_v0,x5,value,0,14.909576999999999
figure_8,inconsistent_no_tail,6,0,488000000,7,x5_v0,x5,value,0,15.776804199999997
figure_8,inconsistent_no_tail,6,0,488000000,8,x5_v0,x5,value,0,16.6589497
figure_8,inconsistent_no_tail,6,0,488000000,9,x5_v0,x5,value,0,17.553521194
figure_8,inconsistent_no_tail,6,0,488000000,10,x5_v0,x5,value,0,18.4583265188
figure_8,inconsistent_no_tail,6,0,488000000,11,x5_v0,x5,value,0,19.37145838034
figure_8,inconsistent_no_tail,6,0,488000000,12,x5_v0,x5,value,0,20.291274657854
figure_8,inconsistent_no_tail,6,0,488000000,13,x5_v0,x5,value,0,21.216376070703596
figure_8,inconsistent_no_tail,6,0,488000000,14,x5_v0,x5,value,0,22.1455825899627
figure_8,inconsistent_no_tail,6,0,488000000,15,x5_v0,x5,value,0,23.077909641322957
figure_8,inconsistent_no_tail,6,0,488000000,16,x5_v0,x5,value,0,24.012544869576267
